Feature ID	Taxon
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Fibrisoma;s_Fibrisoma limi	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Fibrisoma;s_Fibrisoma limi
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Fibrisoma;s_Fibrisoma montanum	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Fibrisoma;s_Fibrisoma montanum
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Jiulongibacter;s_Jiulongibacter sediminis	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Jiulongibacter;s_Jiulongibacter sediminis
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Larkinella;s_Larkinella punicea	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Larkinella;s_Larkinella punicea
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Larkinella;s_Larkinella sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Larkinella;s_Larkinella sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Larkinella;s_Unclassified Larkinella	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Larkinella;s_Unclassified Larkinella
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Leadbetterella;s_Leadbetterella byssophila	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Leadbetterella;s_Leadbetterella byssophila
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Pseudarcicella;s_Pseudarcicella hirudinis	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Pseudarcicella;s_Pseudarcicella hirudinis
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Runella defluvii	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Runella defluvii
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Runella sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Runella sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Unclassified Runella	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Unclassified Runella
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Siphonobacter;s_Siphonobacter aquaeclarae	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Siphonobacter;s_Siphonobacter aquaeclarae
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Siphonobacter;s_Siphonobacter sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Siphonobacter;s_Siphonobacter sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma fluviale	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma fluviale
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma lacussanchae	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma lacussanchae
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma panaciterrae	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma panaciterrae
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma terrae	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma terrae
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Unclassified Spirosoma	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Unclassified Spirosoma
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Unclassified Cytophagaceae;s_Unclassified Cytophagaceae	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Unclassified Cytophagaceae;s_Unclassified Cytophagaceae
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirga;s_Flammeovirga sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirga;s_Flammeovirga sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirga;s_Unclassified Flammeovirga	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirga;s_Unclassified Flammeovirga
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirgaceae bacterium (no genus in NCBI);s_Flammeovirgaceae bacterium	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirgaceae bacterium (no genus in NCBI);s_Flammeovirgaceae bacterium
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Imperialibacter;s_Unclassified Imperialibacter	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Imperialibacter;s_Unclassified Imperialibacter
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Sediminitomix;s_Sediminitomix flava	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Sediminitomix;s_Sediminitomix flava
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flexibacteraceae;g_Flexibacter;s_Flexibacter flexilis	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flexibacteraceae;g_Flexibacter;s_Flexibacter flexilis
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Chryseolinea;s_Chryseolinea serpens	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Chryseolinea;s_Chryseolinea serpens
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Chryseolinea;s_Chryseolinea sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Chryseolinea;s_Chryseolinea sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Chryseolinea;s_Unclassified Chryseolinea	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Chryseolinea;s_Unclassified Chryseolinea
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga aurantia	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga aurantia
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga kasyanovii	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga kasyanovii
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga lutimaris	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga lutimaris
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Fulvivirgaceae;g_Fulvivirga;s_Fulvivirga sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Adhaeribacter;s_Adhaeribacter aerolatus	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Adhaeribacter;s_Adhaeribacter aerolatus
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Adhaeribacter;s_Adhaeribacter arboris	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Adhaeribacter;s_Adhaeribacter arboris
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter frigidus	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter frigidus
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter gummosus	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter gummosus
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter nivis	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter nivis
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter qilianensis	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter qilianensis
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter rigui	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter rigui
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Unclassified Hymenobacter	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Unclassified Hymenobacter
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter fetidus	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter fetidus
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter indicus	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter indicus
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter virosus	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter virosus
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Rufibacter;s_Rufibacter glacialis	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Rufibacter;s_Rufibacter glacialis
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Rufibacter;s_Rufibacter ruber	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Rufibacter;s_Rufibacter ruber
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Rufibacter;s_Unclassified Rufibacter	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Rufibacter;s_Unclassified Rufibacter
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Siccationidurans;s_Siccationidurans soli	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Siccationidurans;s_Siccationidurans soli
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Unclassified Hymenobacteraceae;s_Unclassified Hymenobacteraceae	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Unclassified Hymenobacteraceae;s_Unclassified Hymenobacteraceae
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Marivirgaceae;g_Marivirga;s_Marivirga lumbricoides	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Marivirgaceae;g_Marivirga;s_Marivirga lumbricoides
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Microscillaceae;g_Microscilla;s_Microscilla marina	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Microscillaceae;g_Microscilla;s_Microscilla marina
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Persicobacteraceae;g_Persicobacter;s_Persicobacter sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Persicobacteraceae;g_Persicobacter;s_Persicobacter sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Reichenbachiellaceae;g_Marinoscillum;s_Marinoscillum sp.	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Reichenbachiellaceae;g_Marinoscillum;s_Marinoscillum sp.
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Reichenbachiellaceae;g_Reichenbachiella;s_Reichenbachiella faecimaris	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Reichenbachiellaceae;g_Reichenbachiella;s_Reichenbachiella faecimaris
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Reichenbachiellaceae;g_Reichenbachiella;s_Reichenbachiella versicolor	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Reichenbachiellaceae;g_Reichenbachiella;s_Reichenbachiella versicolor
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Roseivirgaceae;g_Roseivirga;s_Roseivirga pacifica	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Roseivirgaceae;g_Roseivirga;s_Roseivirga pacifica
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Thermonemataceae;g_Thermonema;s_Thermonema lapsum	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Thermonemataceae;g_Thermonema;s_Thermonema lapsum
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Unclassified Cytophagales;g_Unclassified Cytophagales;s_Unclassified Cytophagales	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Unclassified Cytophagales;g_Unclassified Cytophagales;s_Unclassified Cytophagales
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagia bacterium (no order in NCBI);f_Cytophagia bacterium (no family in NCBI);g_Cytophagia bacterium (no genus in NCBI);s_Cytophagia bacterium	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagia bacterium (no order in NCBI);f_Cytophagia bacterium (no family in NCBI);g_Cytophagia bacterium (no genus in NCBI);s_Cytophagia bacterium
k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Unclassified Cytophagia;f_Unclassified Cytophagia;g_Unclassified Cytophagia;s_Unclassified Cytophagia	k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Unclassified Cytophagia;f_Unclassified Cytophagia;g_Unclassified Cytophagia;s_Unclassified Cytophagia
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteria bacterium (no order in NCBI);f_Flavobacteria bacterium (no family in NCBI);g_Flavobacteria bacterium (no genus in NCBI);s_Flavobacteria bacterium	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteria bacterium (no order in NCBI);f_Flavobacteria bacterium (no family in NCBI);g_Flavobacteria bacterium (no genus in NCBI);s_Flavobacteria bacterium
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Brumimicrobium;s_Brumimicrobium aurantiacum	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Brumimicrobium;s_Brumimicrobium aurantiacum
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Brumimicrobium;s_Unclassified Brumimicrobium	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Brumimicrobium;s_Unclassified Brumimicrobium
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Crocinitomicaceae bacterium (no genus in NCBI);s_Crocinitomicaceae bacterium	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Crocinitomicaceae bacterium (no genus in NCBI);s_Crocinitomicaceae bacterium
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Crocinitomix;s_Crocinitomix sp.	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Crocinitomix;s_Crocinitomix sp.
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Fluviicola sp.	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Fluviicola sp.
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Fluviicola taffensis	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Fluviicola taffensis
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Unclassified Fluviicola	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Unclassified Fluviicola
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Cryomorphaceae;g_Cryomorpha;s_Cryomorpha ignava	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Cryomorphaceae;g_Cryomorpha;s_Cryomorpha ignava
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Cryomorphaceae;g_Cryomorphaceae bacterium (no genus in NCBI);s_Cryomorphaceae bacterium	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Cryomorphaceae;g_Cryomorphaceae bacterium (no genus in NCBI);s_Cryomorphaceae bacterium
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aequorivita;s_Aequorivita sp.	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aequorivita;s_Aequorivita sp.
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aestuariibaculum;s_Aestuariibaculum marinum	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aestuariibaculum;s_Aestuariibaculum marinum
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aestuariibaculum;s_Aestuariibaculum sediminum	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aestuariibaculum;s_Aestuariibaculum sediminum
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Algibacter aquaticus	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Algibacter aquaticus
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Algibacter lectus	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Algibacter lectus
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Algibacter sp.	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Algibacter sp.
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Unclassified Algibacter	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Unclassified Algibacter
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Antarcticibacterium;s_Antarcticibacterium flavum	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Antarcticibacterium;s_Antarcticibacterium flavum
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Aquimarina longa	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Aquimarina longa
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Aquimarina sp.	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Aquimarina sp.
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Aquimarina spongiae	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Aquimarina spongiae
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Unclassified Aquimarina	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aquimarina;s_Unclassified Aquimarina
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Arenibacter algicola	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Arenibacter algicola
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Arenibacter latericius	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Arenibacter latericius
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Arenibacter troitsensis	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Arenibacter troitsensis
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Unclassified Arenibacter	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Unclassified Arenibacter
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aureivirga;s_Aureivirga marina	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aureivirga;s_Aureivirga marina
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aureivirga;s_Unclassified Aureivirga	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aureivirga;s_Unclassified Aureivirga
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Avrilella;s_Avrilella dinanensis	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Avrilella;s_Avrilella dinanensis
k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Bizionia;s_Bizionia paragorgiae	k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Bizionia;s_Bizionia paragorgiae
